CUSTKEY,NAME,ADDRESS,PHONE,ACCTBAL,MKTSEGMENT
247354,Customer#000247354,"jx5iY1,FCoxb79qtUvXeK6AsMv,8k8FOl5xTn",12-339-893-1154,5765.74,MACHINERY
247380,Customer#000247380,KUF97IIrxXjYZPK7 g13S,10-126-288-6057,8313.38,BUILDING
247831,Customer#000247831,eJcdMc0Y71leV fa65RA9OgPs0QyCwDibGLEz5y,12-872-346-2166,8702.12,BUILDING
248114,Customer#000248114,WM3EK6oDv7Krd 3FnH3qL8S,15-761-118-8413,8386.04,HOUSEHOLD
249417,Customer#000249417,"rxLvPzum,,kUKClgsNiUHsmXP9g7G",19-976-303-5796,6391.26,BUILDING
249450,Customer#000249450,SkNVDb83RAL7kKkdNWclPoUCSxJyfeKNxDjk,13-424-839-1023,3153.89,FURNITURE
249464,Customer#000249464,"GF9PXoTymzzD,xQSELdN",26-291-640-9618,9729.12,MACHINERY
251705,Customer#000251705,IcDrNBxvpQ7EHAUPstJqe,30-550-229-6153,9929.70,FURNITURE
420192,Customer#000420192,"jnt,BibgTyW ,vys5TL,iT",13-680-329-2486,4021.73,MACHINERY
420426,Customer#000420426,x4YON4rHFEl6PSaw4Bi7aWAb 26h,25-216-437-1724,9008.48,HOUSEHOLD
420462,Customer#000420462,3NEcAzSiLtMZ,12-508-421-2894,8135.31,MACHINERY
421131,Customer#000421131,"hvaoAsKlFHpVrOym,1CMB9vW0ulcM5xZluUrWhtf",28-812-256-9463,2034.27,FURNITURE
421307,Customer#000421307,"X,jUSXkWNG8KRUaEIdlvZBb4Xq",25-857-339-7275,9250.73,MACHINERY
421437,Customer#000421437,8zhh7wltn97jQoKcM,15-236-893-7991,8277.29,MACHINERY
421872,Customer#000421872,sIHmFn dSJ I,23-567-576-7368,5009.71,AUTOMOBILE
426873,Customer#000426873,209t6bnABe4x tRAa wfMjiULA62Sj,24-107-960-5382,3380.68,FURNITURE
427115,Customer#000427115,AdQQNghZDm,20-799-807-4061,7527.15,MACHINERY
427223,Customer#000427223,L14hBaH Ta896GeHJ,28-329-708-1639,4111.77,FURNITURE
430657,Customer#000430657,TksDWbQIBUib dB,30-735-898-8665,8676.40,HOUSEHOLD
430969,Customer#000430969,",QrTEJ2Wnz004ivUXqo0WmDdd",32-757-369-2061,379.35,AUTOMOBILE
432519,Customer#000432519,s9xFOtWNByo0,13-970-455-6995,5559.68,BUILDING
496924,Customer#000496924,"HYfJOlheyR5bBhlpRA,,fvJHk0",14-400-553-9374,196.92,BUILDING
499561,Customer#000499561,"8UfJi,6xfK1DL,jm4rVcj",29-569-812-5434,5024.80,MACHINERY
501764,Customer#000501764,ujo6G7YtooH ny1GuxsDAVVrqvYGcqma,33-459-585-9669,4794.76,AUTOMOBILE
502685,Customer#000502685,"EkQbETDXvyCdhIOgwa3Q,KoWhTFvw2ZpNsze",24-610-528-6118,7858.36,BUILDING
503013,Customer#000503013,"Pylnvs,AqEswOJ6hw7oIaFEqoUmXMZXctxInSI",29-357-193-9840,8979.26,HOUSEHOLD
503522,Customer#000503522,8w72LPL20Xv,12-316-915-9574,2126.23,FURNITURE
503700,Customer#000503700,vg3dTBEriGGf,15-690-721-3999,9343.35,HOUSEHOLD
506051,Customer#000506051,"04,vKRRLETRfitvRCWy3Upqnaqm1nawkvzz",24-907-654-6554,6946.34,BUILDING
507635,Customer#000507635,FS2oGicApSlUWQuNQa4BZ JV,15-110-110-6455,-523.73,BUILDING
585572,Customer#000585572,MUXyVGCACLFIk8Hy4vSY3Qs0R2fHiLHNs,19-897-642-8742,2251.82,HOUSEHOLD
585682,Customer#000585682,",Xrkc4nDTauJZJt,1sqspZbSyaoFEaFXGS2T",15-977-948-3634,9048.42,BUILDING
586495,Customer#000586495,"vQK 4,A4eeZpfohQ5EQPqaUUNHjpi1S3YO5RAXC",25-633-113-8578,4723.35,AUTOMOBILE
587359,Customer#000587359,3fgKPr2tgAB9BU,20-185-904-6830,9533.73,MACHINERY
590101,Customer#000590101,H5wtYktOle06,22-548-994-4920,4789.40,HOUSEHOLD
594267,Customer#000594267,7ESi1DHai2MYaSLwHvwDknuzI3sUVZ,29-762-220-6927,9188.47,MACHINERY
594476,Customer#000594476,pvyh2jstTbFmLWnqtc,33-245-369-5329,82.23,FURNITURE
595370,Customer#000595370,6F5eAJmLKmqQs3nzC99bBDHXfiIkIcsAW,15-928-147-2004,7872.99,BUILDING
595892,Customer#000595892,uwQxSChvFmF06,22-377-867-7271,8461.18,HOUSEHOLD
596099,Customer#000596099,"uYI633hAfplru3bTSmGY4bE35xemM,mTW3TQ5",29-899-528-5107,4810.79,FURNITURE
597516,Customer#000597516,telz1gu2rAf5lBvo,30-312-738-6776,-909.93,FURNITURE
598697,Customer#000598697,YQAKMX8WV8hg 0FXKDLVPF4tVkN6QDFN59,25-353-553-6959,1485.97,FURNITURE
598949,Customer#000598949,"gxyya538nPTVt2Axdd,FIBlBX9E OS",32-831-277-4417,4391.40,MACHINERY
599294,Customer#000599294,LnRBURIkg9jcfLt18zABvadGepFTdP4O3rFbOl2,17-138-565-2310,4439.04,BUILDING
812381,Customer#000812381,Z4MBPqufyL8,17-643-682-6050,6527.16,AUTOMOBILE
812803,Customer#000812803,"KY,cu0UEMCkYRKwMb",30-171-765-7366,2040.01,BUILDING
813346,Customer#000813346,652P7pS5eMC ,14-217-681-6714,2572.79,FURNITURE
813629,Customer#000813629,UhihwmblnrYKiVb0eGhUekEH,25-672-293-1502,7392.66,AUTOMOBILE
815000,Customer#000815000,"u,HrDXJe43 h6UbKmFu,icR4dcvf",33-308-295-9153,5442.38,BUILDING
816394,Customer#000816394,qNlRS8UCjvP,30-598-493-6824,9806.15,FURNITURE
816589,Customer#000816589,Go4PMOzDGwQAfDy35mmRK,34-455-780-2564,256.22,AUTOMOBILE
817564,Customer#000817564,6pBSLDn73pbR941iZHQExWmQljY,13-244-519-1571,4724.33,AUTOMOBILE
817661,Customer#000817661,"KakXx,ZdkBqqk 7MFuHiW",21-904-858-9281,-654.05,FURNITURE
818120,Customer#000818120,HcJhTZB5WQ7fXYKomzlOFu8Rwo CHCMD0,23-494-651-1249,-813.97,HOUSEHOLD
820192,Customer#000820192,dUPNIAvpwZ,30-976-390-6683,9500.52,MACHINERY
820237,Customer#000820237,"nJzFePPxbaZhLvpOxY,xfnORz7CnFcENruab,d",12-750-396-8336,9362.37,BUILDING
820475,Customer#000820475,"9kK54Acgc,B3lMFk1wg07AP8I",26-397-478-5859,3409.54,HOUSEHOLD
821779,Customer#000821779,"2ntyC3saca9B790b,HEq5l0AY6f",26-770-918-1042,436.47,MACHINERY
822928,Customer#000822928,S4CKnDMEZniIAc65oi2kSJKC 3NS,12-574-125-4034,2188.37,HOUSEHOLD
824136,Customer#000824136,vjHQAeXK5ShJJL6DUOYB14x8Nb6Ayqz,29-667-238-5279,4526.60,BUILDING
824208,Customer#000824208,eTKyhe5jbX,11-487-755-5610,8166.01,FURNITURE
1081452,Customer#001081452,32hn6BGJU7Mh,11-821-521-3788,7703.86,HOUSEHOLD
1081670,Customer#001081670,"4hi56DVX,lV44mdrOy8tWKHGJ",11-650-945-8920,9625.20,AUTOMOBILE
1083027,Customer#001083027,UBKDI4tdJBAhafMhIdj4UgDPhI6DU,16-938-917-2785,124.45,HOUSEHOLD
1083419,Customer#001083419,10nY3sb3zBzJInZHyoE56pWGR zVU9F,21-502-795-6173,6266.26,MACHINERY
1084485,Customer#001084485,"PKNMIkrE5KcW02PMOR0Ys,",32-552-337-2032,-582.34,FURNITURE
1086785,Customer#001086785,NvlNb3l9Gf,13-908-306-1417,4780.81,BUILDING
1089296,Customer#001089296,dveplePwGjkFIR7IOZgMU,15-644-763-1499,929.82,MACHINERY
1090793,Customer#001090793,hQl2j8ClObvShLmip,30-363-661-5593,5063.02,FURNITURE
1091342,Customer#001091342,"umzYl3awenT2Guxx1,UYx",12-697-764-2364,464.44,BUILDING
1470314,Customer#001470314,"f,4O8UaTyt3TN",28-297-931-8800,1326.95,AUTOMOBILE
1472729,Customer#001472729,"t,xJDXDtwj,5B7NC3G DI60CRa0wc",10-904-904-9812,2851.95,BUILDING
1475783,Customer#001475783,8M44ZVC00wIJJzyJG,25-501-813-3606,-52.76,AUTOMOBILE
1477058,Customer#001477058,TND8Yga8hC1YVQ29kGcu92Q2jhI3,18-572-921-3878,1086.06,FURNITURE
1478389,Customer#001478389,da9akGZiGOWP75K,18-954-267-6701,6083.41,FURNITURE
1478656,Customer#001478656,dsa3N0VMFsxd,22-809-429-1187,6144.79,MACHINERY
1480349,Customer#001480349,P3RodS xsS,27-504-390-3463,4651.32,FURNITURE
1481465,Customer#001481465,"GQTvE31m7QdxFBrYeNC6t,NTU9c",28-248-910-3051,-762.26,AUTOMOBILE
1481929,Customer#001481929,"DF aGE3QyAqacrtWF,mfS4tFv",22-416-681-9312,2533.68,BUILDING
1482011,Customer#001482011,xnUEKiRbozYNof WPET4GT6LUpncw8oPgfZ17F9,31-363-351-7787,1104.62,HOUSEHOLD
1482712,Customer#001482712,"wy7cnNIOfKO,Tlw9ETFkjuT0axt",22-542-916-6686,8039.82,BUILDING
390745,Customer#000390745,"cqX8PHEZKo,dN",29-186-419-1212,1135.42,FURNITURE
393009,Customer#000393009,"x3vTgtJizxV,xaW8bjBalPcQfGgZTr82bBeytp",22-332-699-2554,1741.81,FURNITURE
393174,Customer#000393174,"MKBNxUJ8tLznfwOpbJznh,KOADje,T0v36",22-739-731-2040,3186.60,FURNITURE
394208,Customer#000394208,"cqfduHXy9CygHTW,4CJ 91bocATmQ",16-496-394-7371,7608.84,BUILDING
395237,Customer#000395237,yrYQ2g07nDhUhL,15-882-789-7054,2853.04,BUILDING
396485,Customer#000396485,c7pA2kyHAEe4BiFH8,17-290-130-6939,1081.69,HOUSEHOLD
397240,Customer#000397240,"YS1jB9X9hfxWe9y mHKBQgmDRNSqJtSxGi9,Z4A",12-454-999-4702,4081.02,BUILDING
399974,Customer#000399974,"y5JEgA2I5XyV,RY2KxaRLu3x61mXoi33TekKG w",15-793-177-8836,3528.68,MACHINERY
401926,Customer#000401926,faaYoKl2S ZMo7MYJCXa2AnBQA,34-287-508-9832,8758.63,FURNITURE
404250,Customer#000404250,rarweWicY b9VC1KCXlnfkAy4aQyQlBZO,23-430-455-5754,1985.56,AUTOMOBILE
660024,Customer#000660024,vhriGqUbTOGZdXCRs4WRjmNdimRUwyWeISJx1C7C,13-813-485-9108,9092.16,FURNITURE
660610,Customer#000660610,"Qur89K,VD4SlQsmi",27-181-256-1734,8925.02,HOUSEHOLD
661290,Customer#000661290,7FZuSO2 oDEJpxaZvzG9mzuScwYhTX7,11-794-489-6599,1188.51,MACHINERY
664960,Customer#000664960,"yIkKl1A,CZOBhETH8xevAnKvtMJngVNRS7x",27-794-548-5456,6584.35,MACHINERY
666505,Customer#000666505,zrb4YkZJlkDsHyn5Rd6oU5Mt8w,18-828-276-1539,3059.38,MACHINERY
667726,Customer#000667726,"iMRLz3P6,NQxbmq3ovIR",31-993-515-9828,3124.37,AUTOMOBILE
669110,Customer#000669110,"oJleiq,1GO GMnEe9 Syu",25-386-243-7709,-616.19,AUTOMOBILE
673771,Customer#000673771,IaX7w2Jt95vmxrT4klj,16-690-558-3886,4554.64,AUTOMOBILE
674983,Customer#000674983,V4EZXRh5lBg7gtF,31-727-402-6733,8974.37,HOUSEHOLD
795464,Customer#000795464,ILUUK7lyKeVThw,29-261-324-3322,9623.46,AUTOMOBILE
795573,Customer#000795573,"N,quNK7z3j9D0X8evE87Tw37LfJGGc TRBzp",19-120-533-6250,7726.26,AUTOMOBILE
797548,Customer#000797548,"RJ0iZ5wbZGZnkZlh1vowcj2VY2LXMjd,A8ymJQKZ",16-246-160-8506,-737.32,AUTOMOBILE
799425,Customer#000799425," ySevJokrUg7A6Q6xgXieixleEP",28-253-772-8140,-130.07,HOUSEHOLD
800285,Customer#000800285,"GwBO4M2c6blAD46YRwYF1yZ,,kMkZUyGv0uH ",29-876-412-3475,5386.42,BUILDING
802614,Customer#000802614,"Hcc ijmk,tPhFTutCDBMRfe",19-358-711-7604,4321.43,MACHINERY
802889,Customer#000802889,"rE,sj4mlezqUj79",27-555-722-3579,882.62,FURNITURE
805211,Customer#000805211,jxsdDNjGXy LkhHuls,18-803-757-3349,3455.43,FURNITURE
805473,Customer#000805473," CWpLYZhSEtkDj",28-912-393-8517,8811.78,MACHINERY
805741,Customer#000805741,E8x6JhyzCMS0W aWYs5Bvo6VxaS,14-141-808-9920,-736.03,MACHINERY
806200,Customer#000806200,Iog9Un37JIxC2ZCPpmxlzfj2EWYk,21-575-103-3719,7186.60,FURNITURE
806516,Customer#000806516,yZVtL KTF1MjerA3KAagpnyWcu,10-152-556-3624,149.72,FURNITURE
807368,Customer#000807368,DbUzGtbrYuBApHk,26-835-710-5610,3546.60,HOUSEHOLD
807605,Customer#000807605,"m1gtIoigqskg6GNzlzSjO,IwxfD9fne xEbQEFI",10-689-380-4247,4827.86,MACHINERY
807829,Customer#000807829,",wQk0tV Mv jMk",10-251-914-8854,4804.55,MACHINERY
808789,Customer#000808789,JiDXVow9U7e8hKLWM2Wcbk2nALqXw4eUiqCNlI,14-265-788-3511,8315.01,FURNITURE
91203,Customer#000091203,pKD KyHP6ZRgqTMEPVTkzykvKaLUaaFz,26-631-603-1020,1426.27,FURNITURE
92114,Customer#000092114,"x7HtVtsCHalmvFa5Psesn0ILm70RVfDblWAU,u",21-104-468-2277,8323.70,MACHINERY
92245,Customer#000092245,zafnNnhqfPBj2XVuiA1Hk,34-840-491-4809,5392.26,BUILDING
93287,Customer#000093287,"Ghqgc39l EP4VG3YS3w,RKopXx6XMJNwiu",27-955-233-9400,1233.83,AUTOMOBILE
95799,Customer#000095799,"mu efm,qcWzwL3WdYNSn",14-858-311-5899,1083.11,BUILDING
103446,Customer#000103446,"tgC,V7yfunQ53176",13-682-740-1343,1544.38,HOUSEHOLD
1230313,Customer#001230313,IoRk3EhdmoEkiTKCRCjB47Q6GiYeAeipWVjzGF,33-566-976-5765,7707.41,AUTOMOBILE
1231501,Customer#001231501,dCPP3ubx  1W95NLzBLCywQtcHjJeKrAOy38,34-766-107-4804,4320.34,AUTOMOBILE
1231502,Customer#001231502,zoUzdSCrNddNX,26-820-893-5860,-988.95,HOUSEHOLD
1233335,Customer#001233335,vrSOz4Lhx9GVy,23-156-768-9187,-894.23,AUTOMOBILE
1233572,Customer#001233572,POv1KSUu8N5ZGGhJLSCC2eq nZon,29-353-426-3890,9390.26,FURNITURE
1235818,Customer#001235818,"BP9viN9hcOdfvHq6fe,oltqO2YP7",17-961-730-1066,4763.36,MACHINERY
1236754,Customer#001236754,IpB48o2 0LQbGS,12-942-774-5759,4207.79,BUILDING
1238843,Customer#001238843,"1CcXuvLmji9,kYop4gihqx",15-523-446-7327,8233.55,BUILDING
1239503,Customer#001239503,1hprQD418In,10-997-493-3959,6266.42,HOUSEHOLD
1242871,Customer#001242871,WWnLJAvTtxVJGuJqtFJWNaegr6,11-268-509-8390,1027.49,BUILDING
1244005,Customer#001244005,t2eqA8nAs8V3qnak6RX8gYMyyl,13-359-118-5849,-681.14,FURNITURE
1351295,Customer#001351295,"eQw,ATRP6a YPy643",16-640-294-1549,8968.67,AUTOMOBILE
1351330,Customer#001351330,"bTH7BkogqLV8u3,7NNvDLo2hQXbK",12-769-709-9354,3445.81,HOUSEHOLD
1352544,Customer#001352544,",hTV8p6Uhu4",25-606-195-2582,-227.18,MACHINERY
1353472,Customer#001353472,mgLydUpiJxD9cz2,29-789-679-5655,9690.61,HOUSEHOLD
1354315,Customer#001354315,"EZRpvPVTP,2FqfqMAix6EISog05K",18-555-224-7454,5444.50,AUTOMOBILE
1357194,Customer#001357194,"mo9yRHyld10g6kl8lgQg77qjhuv,I,qWuX6OO0",11-716-912-2241,9613.97,AUTOMOBILE
1357472,Customer#001357472,NNwZA6ORl3VHvEw2O84MiLeyQdJBgLlP,31-569-486-3751,6010.07,HOUSEHOLD
1357796,Customer#001357796,"hYF32,TV5iV67Hgi8AZK7ex8r",31-598-314-9851,334.00,FURNITURE
1358683,Customer#001358683,"CiYmGrlxUpjn,wgSpWv7C62Ehn9iCJ3gleeJ",34-271-909-2018,6438.49,BUILDING
1360355,Customer#001360355,oVr8sKCWpGpYZ,22-282-463-9152,-78.48,AUTOMOBILE
1361270,Customer#001361270,8pnfraQ38wIjWA dmNU,18-170-273-2075,4582.28,HOUSEHOLD
1361318,Customer#001361318,3gvoXrXJR2IlUxOR2NoaW47ZM,27-950-696-4352,6597.93,MACHINERY
1361618,Customer#001361618,cozbTZzySxZLil0bCSN,17-306-971-1870,1030.68,FURNITURE
1361784,Customer#001361784,"vVPOMv2DcxpoxBVb2c8qI5bgs6z5grZI,",33-382-336-6994,2561.91,BUILDING
1362131,Customer#001362131,"5uAT8,1XS3K8EQmdqO5xd9z,V",20-427-867-9897,5809.22,BUILDING
1362924,Customer#001362924,sbjgk19ts4sGDDcppzi3oPsdYV4Zan,30-620-220-6503,4415.71,BUILDING
1364192,Customer#001364192,"XBrb3vma,J",27-469-214-5674,9013.50,MACHINERY
1364735,Customer#001364735,Guaq4YOVQNTUuC,21-785-411-8169,528.77,HOUSEHOLD
1364809,Customer#001364809,bNx7HWYYTHtBdp KdF2pJxWr967iI5413KR,15-764-427-5457,333.34,BUILDING
151627,Customer#000151627,pgWSg PbFeqMk6DPMU,16-215-711-5896,5514.25,HOUSEHOLD
151865,Customer#000151865,7z8iTsOW2yC00CLdyvOhRxbuEHYzAPqms7PbF,22-173-827-2144,-371.60,AUTOMOBILE
158554,Customer#000158554,"nncWcXH6Hc0k,jiZFpn,cWwmqNWjweDuPi73Bkjv",22-812-637-1599,4933.06,BUILDING
160955,Customer#000160955,Cn6JHerxaZ,18-690-519-9492,4244.51,MACHINERY
161570,Customer#000161570,UpcR7fhvODg7 oEncGOMBbTjU,18-953-553-5290,3489.21,BUILDING
162000,Customer#000162000,zJf8PGd6qxtoKlcpVVdxNTTEefI5qq1MDgUO,26-767-481-6403,9960.50,MACHINERY
163608,Customer#000163608,HAPP1h6jumS1fEJWJLEeqvJXTpm,12-355-192-5049,3109.45,AUTOMOBILE
164799,Customer#000164799,QFs6VUPLiOGahk4MC7DBwYoEM,20-340-352-2059,1835.95,FURNITURE
32074,Customer#000032074,cUikltz I4KnmqrAHMD rLL,10-908-630-1329,4552.27,MACHINERY
35570,Customer#000035570,bqAK6X5T8Vf0t2Mt4DeWAeCXYmiAxTMXM6WQtcCM,30-991-443-8767,-923.49,AUTOMOBILE
35976,Customer#000035976,uzkh1inFHGle7Et1z0Dnv5DCb8xPfj4wA,13-490-212-7553,2666.67,BUILDING
36219,Customer#000036219,ZG9ay ETQn qEK7eIV MY,15-928-876-3012,9711.99,HOUSEHOLD
38874,Customer#000038874,7zJ9srR2vZ3BvAagLZbXDJJcJSAl3hdJ7r3Fr,20-654-744-9729,5018.34,HOUSEHOLD
40613,Customer#000040613,"oDkfPwuRNzEG20,Emg0 gHB6,CoHqvWBMYq",13-725-415-6874,4396.82,BUILDING
42243,Customer#000042243,5HI1Aqqf5A,13-918-886-2534,2352.00,BUILDING
43049,Customer#000043049,"rxOro, aSI",14-169-498-5357,-974.26,MACHINERY
45709,Customer#000045709,1cJ2gWPhKVSzuNlWEpSV8SdNF3,32-568-230-4044,4362.93,MACHINERY
45985,Customer#000045985,"9,RKpI2XgCH4E7hlraOIu2eS",27-977-506-8974,4210.97,BUILDING
49025,Customer#000049025,"ZCWMiIFUwRZWX7Vr7BjZ,,BZbGeGOBe7n",24-413-105-9570,6522.01,BUILDING
49451,Customer#000049451,"e6bJXP,d 1CLJneEDrTUsqdxiMho9flOt6DM",13-143-496-7874,466.07,MACHINERY
49699,Customer#000049699,M4Ik8lFV8Qxq1ATU0qm2hVt9aAkHdXvQdNKlW,12-968-531-1888,3872.09,AUTOMOBILE
51999,Customer#000051999,1xRYawtkSTTKeu7SzVNjyyrLvh96gCBsFY,16-582-501-7024,9998.04,BUILDING
52435,Customer#000052435,"mMETeEzrx,1zHb",19-434-156-5040,3110.00,MACHINERY
52798,Customer#000052798,PnkLi TQQe6hnptnP6IKBy,16-943-621-8847,4885.37,FURNITURE
54477,Customer#000054477,"urgXD,OsZCPL",26-732-856-2308,9765.08,MACHINERY
54841,Customer#000054841,0NHJg2YXMnq2XYZrPpxWil,14-843-878-4946,3426.69,BUILDING
58573,Customer#000058573,"l,x5Q7aWw,ZKpfvA,",14-327-196-4565,2064.79,AUTOMOBILE
58655,Customer#000058655,clTbaVj2RQxfUo1FynwLP,32-594-479-9259,5744.50,HOUSEHOLD
690218,Customer#000690218,ifHyLYsufBly46FSbihwrnCZqwCRjMoBZGkucc4,19-838-995-1441,232.18,HOUSEHOLD
691111,Customer#000691111,RHTkTb98RPxdukN3UJ9upY5Uds9WbcM,24-539-913-3707,2131.62,MACHINERY
696110,Customer#000696110,"u,Nvl68T7hcXh G66iz4InX d",12-509-805-2862,8993.34,HOUSEHOLD
697740,Customer#000697740,"dmw,RttB7vWzY45Muw2q,7J",15-464-656-3350,325.64,HOUSEHOLD
698232,Customer#000698232,QU4XWZ4JGtpKph4pgDZQH0DYh419meArPpo,30-992-913-5128,8864.00,BUILDING
699417,Customer#000699417,u7Xgt2gcrb4e2JhcqS8g8zXe8u,24-981-880-8245,7849.15,MACHINERY
699423,Customer#000699423,",eZNYTYgQk  CVKY8NIazq9aYwnqJOlWge",29-110-107-4186,3017.42,MACHINERY
703154,Customer#000703154,BuxGwC9B 5BAxudxRl6bi rkJpbijSp0,22-933-878-2251,8426.61,FURNITURE
703155,Customer#000703155," BoJU5GRZ3CKB7K98wfRbsSYwK9",29-521-351-9659,-977.21,HOUSEHOLD
920932,Customer#000920932,dNqk5fTM5Quh,21-833-477-4510,7476.23,AUTOMOBILE
921314,Customer#000921314,iFNDZTmWfaStNHsOaX,34-437-745-4063,6257.68,MACHINERY
929361,Customer#000929361,"ZZpDLhHB,2VzJ9dJDj",20-299-567-3552,5844.91,HOUSEHOLD
1186996,Customer#001186996,"LT,,NBFfy4SzR,X4S0h f,TTK6",26-951-561-4229,6146.46,AUTOMOBILE
1191005,Customer#001191005,C3DW05N7kFhfI7ax70U,30-890-232-3159,3897.54,HOUSEHOLD
1191088,Customer#001191088,"1N,VcQWA3p68,uZzsBjWIxil",22-492-806-1688,-251.44,FURNITURE
1193490,Customer#001193490,"lNHYM1ckX10orp6xJSz,",19-992-160-2293,6365.42,BUILDING
1194283,Customer#001194283,lt8GCB0bVKRm6,30-124-836-2762,8260.96,FURNITURE
1196145,Customer#001196145,"91Jer3nHmR31or1tVT,W",21-812-434-9531,8675.24,HOUSEHOLD
1199563,Customer#001199563,"oVfb7LXB,q2iodRQO zON9Bn3",17-897-553-9507,6180.23,MACHINERY
346053,Customer#000346053,"Cb,qP1n16rVW1faKan",12-463-331-6533,6380.02,AUTOMOBILE
349004,Customer#000349004,HxNz1qBDEtoKX wb7Xa,17-716-237-9358,2168.47,AUTOMOBILE
349525,Customer#000349525,aMPreqjnZHPEDpIyLW2C,14-233-711-4844,6693.21,HOUSEHOLD
353908,Customer#000353908,"GFmM6OcuSa5TLrIF,j",31-573-972-4455,637.47,HOUSEHOLD
354620,Customer#000354620,F aXZ8cuXElo,33-130-605-2035,6374.34,FURNITURE
355610,Customer#000355610," 4YDvz7TYW4L5sRyjeFa,kCimQmRlN,",28-674-271-4521,6701.62,BUILDING
359918,Customer#000359918,neuci3sbl9GCLJoEX0yvoLOBt4DzxVeCIi2Ebi,31-856-911-9986,5481.20,MACHINERY
466122,Customer#000466122,"n5bFRz4F4YlYf4i SLVpP0eSmj3R0,gIpNRSMU",26-313-746-9218,-343.27,BUILDING
469074,Customer#000469074,nvCo5uloF3cVEsJk,29-805-306-3788,7870.98,BUILDING
471247,Customer#000471247,0B8Ktq0LU4CNTIpWdKsxi2LO1o5AbYRr,13-596-179-9219,-618.38,AUTOMOBILE
474564,Customer#000474564,2kL1wlkpRHeHBN0zbyeECA5NC6OmpiOb0N0pX,29-647-848-4578,2076.42,BUILDING
474995,Customer#000474995,"abaLd18R,xMYKu5",27-867-657-7169,8909.46,BUILDING
476285,Customer#000476285,SmhkQCK9quzyNPAEvd4a2mHOnMkc283tvNSHF2yH,26-970-987-1061,5543.72,HOUSEHOLD
479705,Customer#000479705,m5PHgoOAxDbLjedfIbADOahAXM,32-836-982-1121,3428.36,BUILDING
885651,Customer#000885651,aNnx58DNHZV6,30-123-696-2423,5517.55,BUILDING
890767,Customer#000890767,"L1,EdGUwBctu5amQWZzNK,g 7TrfG47ity",17-566-103-6527,3677.67,HOUSEHOLD
892162,Customer#000892162,nOoCAUBmya4l,33-670-496-2188,9266.09,MACHINERY
893249,Customer#000893249,5foYwoFuCmrH6ApEnV0v19,33-830-522-3418,7875.17,HOUSEHOLD
893650,Customer#000893650,"5vzzRo3PWNxQvyUSvumiT6,ychKyF",21-545-775-1477,1381.46,HOUSEHOLD
893928,Customer#000893928,e4YCDi5slk6tG1aDwxVZRyXQVl8yJHhrT4LpE,11-387-427-4498,5545.43,FURNITURE
895919,Customer#000895919,fD324PXR6TdDp8hua92QvNpP5y,12-119-487-8658,2325.67,BUILDING
897234,Customer#000897234,SOLKjKl1WzKHKswWEbNsqU,23-542-742-7020,3376.72,MACHINERY
1035981,Customer#001035981,"VlBLwYJ, VL61t9mShdzmSrePYmwSVm",27-961-560-2544,6957.58,FURNITURE
1037661,Customer#001037661,"5AXWtbZGxEj9hyd3Qu4ysEWW6H,VH P3FT",17-991-140-9056,1084.42,FURNITURE
1040858,Customer#001040858,"nOXye ShdXS3kf3Sz,sFkkxS",34-413-328-5960,7467.74,FURNITURE
1290285,Customer#001290285,atEfPGhAfUmA36Gy9,16-255-941-2091,2406.23,AUTOMOBILE
1293575,Customer#001293575,mAE68K1ciasKpkJOYSOK S2JvJc,33-430-208-8705,4521.93,HOUSEHOLD
1293839,Customer#001293839,nsxTNPYrmp6g2ajFWelLtNj4oLbADjffKX5,15-371-411-1229,1417.76,AUTOMOBILE
1294020,Customer#001294020,shqtv0amu ydrctkkYYE0zwMdFF3q4m1Q,27-601-600-3885,623.03,BUILDING
1297751,Customer#001297751,xsTJ Ty5EjQ16KaJk6olB E GY,17-131-106-2356,2350.85,HOUSEHOLD
1299739,Customer#001299739,Jv8wds10nMKZR6f21hgiom  Ixf,17-553-161-2093,6974.78,AUTOMOBILE
1301068,Customer#001301068,gNEMC4makw9L DeVyqb1uH2DsqJDrnDqMzqhJ36,33-514-332-2624,4320.74,AUTOMOBILE
1302062,Customer#001302062,xdmwxgjPDQcRDZ,27-835-701-7971,9084.42,MACHINERY
1302408,Customer#001302408,"wgE7fWrDzw9vUfI1ew1FyW,OLhWCpCBSU",33-113-934-7738,2548.31,FURNITURE
1303803,Customer#001303803,"JriZm QEq,sXJw",12-906-108-7129,8148.38,AUTOMOBILE
1412520,Customer#001412520,"yxSx6xJ2XCtC2L81X2,,BFus5",23-913-497-4167,5793.92,FURNITURE
1412638,Customer#001412638,YRXfB3l0SBYfkSR86C,25-108-286-3443,1262.71,AUTOMOBILE
1413449,Customer#001413449,"  m4mWjq3hm7yNm ",23-161-838-7089,7333.33,HOUSEHOLD
1414545,Customer#001414545,D52qcyxhq8GQVKGF5 4Qc29x1QppbB1QaXV,30-751-156-4560,4213.98,AUTOMOBILE
1414949,Customer#001414949,fpJgluqz7rkIT sxm2DqsCA18fSlYoLLoTk,10-440-909-9423,8891.72,AUTOMOBILE
1415011,Customer#001415011,RE9RsOraxgn96WPjw3bbdMk540i3hibwF,11-145-292-1496,7696.18,MACHINERY
1416448,Customer#001416448,"D8,vomKLXSBBuzQrHBUSRlrwT",29-989-232-8567,3364.33,BUILDING
